0.0 0.094175856416247636 0.86999601960420891
0.01 0.71501835727469709 0.86158546351221899
0.02 0.82042695568045698 0.86051716014931323
0.029999999999999999 0.84041466984584146 0.85968238060595814
0.040000000000000001 0.85374683202615365 0.85871240802806748
0.050000000000000003 0.8695317252404956 0.85727029438001789
0.059999999999999998 0.89277994898023294 0.85510573763585807
0.070000000000000007 0.92094402554086152 0.85247999038938027
0.080000000000000002 0.94860307156957879 0.84982929015278452
0.089999999999999997 0.96711348442738809 0.84787293909170369
0.10000000000000001 0.97811434434583133 0.84685008046038901
0.11 0.98221987806528399 0.84640939155812311
0.12 0.98386709910210557 0.84621548249757828
0.13 0.98446522241237777 0.84614073744099072
0.14000000000000001 0.98490295502556191 0.84606553799332118
0.14999999999999999 0.98528643747954514 0.84600230190879055
0.16 0.98563930018146795 0.84593355215563881
0.17000000000000001 0.98600643230228335 0.8459025116434794
0.17999999999999999 0.98631192225645892 0.8458634254830687
0.19 0.98653171653499383 0.84583537598794734
0.20000000000000001 0.9867480383609416 0.84579330300294731
0.20999999999999999 0.98685793807745026 0.8457682443460014
0.22 0.9869816829628183 0.84574617541384445
0.23000000000000001 0.98713627799874393 0.84569698346465161
0.23999999999999999 0.98719796228126799 0.84566089394491906
0.25 0.98723885362542874 0.84561078399139189
0.26000000000000001 0.98727979563918589 0.84557377441163983
0.27000000000000002 0.98731067215746493 0.84555975323992161
0.28000000000000003 0.98734848722807977 0.8455436666865922
0.28999999999999998 0.98741025399384996 0.84552067953446386
0.29999999999999999 0.98743420409644944 0.84549861620031919
0.31 0.9874409220694903 0.8454714996174445
0.32000000000000001 0.98747176871816889 0.84544943753063395
0.33000000000000002 0.98751618950536046 0.84540232633202228
0.34000000000000002 0.98751946265613766 0.84538026586333859
0.35000000000000003 0.98754682595929943 0.84534511200898943
0.35999999999999999 0.98756393471240289 0.8453310939638633
0.37 0.98760518138333164 0.84532212851669664
0.38 0.98761884477467066 0.84530305837631714
0.39000000000000001 0.98765647642160026 0.84526193108806746
0.40000000000000002 0.98770450299443013 0.84521874252928519
0.41000000000000003 0.9877179993993449 0.8451877218775774
0.41999999999999998 0.98774878727661963 0.8451596901819225
0.42999999999999999 0.9877659072891164 0.84514062369267184
0.44 0.98780709291197777 0.84510548018884835
0.45000000000000001 0.98782425857558498 0.84508940310281355
0.46000000000000002 0.98784819853647465 0.84504921206905825
0.47000000000000003 0.98788594343280511 0.84501912274411373
0.47999999999999998 0.98792718583959505 0.8449995966332321
0.48999999999999999 0.98797188432327443 0.84497249685528952
0.5 0.98800606509495925 0.84492839792409258
0.51000000000000001 0.98802315709299526 0.84491139800238424
0.52000000000000002 0.98805418418009217 0.84490336150773382
0.53000000000000003 0.98809540448370325 0.84486822881966128
0.54000000000000004 0.988140165492564 0.84484916928831566
0.55000000000000004 0.98819533264839698 0.84483309781098659
0.56000000000000005 0.98822962025847305 0.84480002868043125
0.57000000000000006 0.98825692177572122 0.84475593835049634
0.57999999999999996 0.9883047885354771 0.84468476004122539
0.58999999999999997 0.98835282685141812 0.84462049043944787
0.59999999999999998 0.98839388091842162 0.8445502528548855
0.60999999999999999 0.98844201429190737 0.84450710451720046
0.62 0.98849357024481321 0.84446601651757047
0.63 0.98854509407638702 0.84441689938919673
0.64000000000000001 0.98857910178447161 0.84431960385512517
0.65000000000000002 0.9886099764995524 0.84427646884902208
0.66000000000000003 0.98864057636484459 0.84417713618486478
0.67000000000000004 0.98869216671096993 0.8441310235881877
0.68000000000000005 0.98872301428511467 0.84407987267194806
0.69000000000000006 0.98878483749208534 0.84401174092332865
0.70000000000000007 0.98882253544778076 0.84396470640928023
0.70999999999999996 0.98885674001042601 0.8439096487168386
0.71999999999999997 0.98888406821410324 0.84383742420125818
0.72999999999999998 0.98892866265663104 0.84376726009034209
0.73999999999999999 0.98899060737132383 0.84371268211129691
0.75 0.98905598700857811 0.84364756667681673
0.76000000000000001 0.98913526663049756 0.8435904784080529
0.77000000000000002 0.98916935915791238 0.8434932897124845
0.78000000000000003 0.98923823960845958 0.84343322786699304
0.79000000000000004 0.98931052351474746 0.84334706303724927
0.80000000000000004 0.98938982754092619 0.843271911131804
0.81000000000000005 0.98943774186205324 0.84317382818328868
0.82000000000000006 0.98948573990340327 0.84307669352432113
0.83000000000000007 0.98954753873260404 0.8429585113747583
0.83999999999999997 0.98965442340839982 0.84286046761430766
0.84999999999999998 0.98975093905925882 0.84273729182702917
0.85999999999999999 0.98987870567991054 0.84263424821002386
0.87 0.98995811499973707 0.8425511604319551
0.88 0.99006145421783465 0.84241014168530948
0.89000000000000001 0.99019625031118841 0.8422915976938472
0.90000000000000002 0.99031717307746259 0.84215753230602219
0.91000000000000003 0.99049693755130386 0.84197201746224859
0.92000000000000004 0.99070444775857536 0.84175156453579725
0.93000000000000005 0.99092552612641072 0.8414714123889584
0.94000000000000006 0.99136580465220847 0.84112143961994801
0.95000000000000007 0.99197010234252225 0.84070187356979409
0.95999999999999996 0.99278843615707058 0.8402430669327694
0.96999999999999997 0.99360121774182186 0.83974234893672783
0.97999999999999998 0.99413391465075096 0.83893254747871648
0.98999999999999999 0.99479063586756766 0.83730850462563589
1.0 0.0 0.0
